#LICENSE_ID,SOURCE_SYSTEM,CALLSIGN,FACILITY_ID,FRN,LIC_NAME,COMMON_NAME,RADIO_SERVICE_CODE,RADIO_SERVICE_DESC,ROLLUP_CATEGORY_CODE,ROLLUP_CATEGORY_DESC,GRANT_DATE,EXPIRED_DATE,CANCELLATION_DATE,LAST_ACTION_DATE,LIC_STATUS_CODE,LIC_STATUS_DESC,ROLLUP_STATUS_CODE,ROLLUP_STATUS_DESC,ENTITY_TYPE_CODE,ENTITY_TYPE_DESC,ROLLUP_ENTITY_CODE,ROLLUP_ENTITY_DESC,LIC_ADDRESS,LIC_CITY,LIC_STATE,LIC_ZIP_CODE,LIC_ATTENTION_LINE,CONTACT_COMPANY,CONTACT_NAME,CONTACT_TITLE,CONTACT_ADDRESS1,CONTACT_ADDRESS2,CONTACT_CITY,CONTACT_STATE,CONTACT_ZIP,CONTACT_COUNTRY,CONTACT_PHONE,CONTACT_FAX,CONTACT_EMAIL,MARKET_CODE,MARKET_DESC,CHANNEL_BLOCK,LOC_TYPE_CODE,LOC_TYPE_DESC,LOC_CITY,LOC_COUNTY_CODE,LOC_COUNTY_NAME,LOC_STATE,LOC_RADIUS_OP,LOC_SEQ_ID,LOC_LAT_DEG,LOC_LAT_MIN,LOC_LAT_SEC,LOC_LAT_DIR,LOC_LONG_DEG,LOC_LONG_MIN,LOC_LONG_SEC,LOC_LONG_DIR,HGT_STRUCTURE,ASR_NUM,ANTENNA_ID,ANT_SEQ_ID,ANT_MAKE,ANT_MODEL,ANT_TYPE_CODE,ANT_TYPE_DESC,AZIMUTH,BEAMWIDTH,POLARIZATION_CODE,FREQUENCY_ID,FREQ_SEQ_ID,FREQ_CLASS_STATION_CODE,FREQ_CLASS_STATION_DESC,POWER_ERP,POWER_OUTPUT,FREQUENCY_ASSIGNED,FREQUENCY_UPPER_BAND,UNIT_OF_MEASURE,TOLERANCE,EMISSION_ID,EMISSION_SEQ_ID,EMISSION_CODE,GROUND_ELEVATION
1000005065,"CDBS","KPCH",5065,"0020382297","RED PEACH LLC",,"FM","FM Station","Broadcast","Broadcast","08/13/2002 10:03:00","06/01/2028 00:00:00",,"08/13/2002 10:03:00","LICEN","LICENSED","A","Active",,"Unknown","B","Business","500 N MONROE AVENUE","RUSTON","LA","71270",,"COHN AND MARKS LLP","RICHARD A. HELMICK, ESQ.",,,,,,,,"2024524831",,"RICHARD.HELMICK@COHNMARKS.COM",,,,"FM","FM Station","RUSTON",,,"LA",,5065,32,28,53.0,"N",92,40,34.0,"W",,"1051930",1000004878,,"JAM","JAMPC-6","N","Non-Directional",,,,1000004878,,"C3","A Zone II station, with 6kW-25kW ERP and a class contour distance 28km-39km",24.500,8700.000,99.30000000,99.30000000,"MHz.",,,,,
1000005096,"CDBS","WYFJ",5096,"0006373559","BIBLE BROADCASTING NETWORK, INC.",,"FM","FM Station","Broadcast","Broadcast",,"10/01/2027 00:00:00",,,"LICEN","LICENSED","A","Active",,"Unknown","B","Business","11530 CARMEL COMMONS BLVD","CHARLOTTE","NC","28226-3976",,"SMITHWICK & BELENDIUK, P.C.","GARY S. SMITHWICK, ESQ.",,,,,,,,"2023634050",,"GSMITHWICK@FCCWORLD.COM",,,,"FM","FM Station","ASHLAND",,,"VA",,5096,37,44,46.0,"N",77,29,44.0,"W",,,1000004898,,,,"N","Non-Directional",,,,1000004898,,"A","A Zone I, I-A, or II station, with 0.1kW-6kW ERP and a class contour distance <=28km",3.300,,99.90000000,99.90000000,"MHz.",,,,,
1000006819,"CDBS","KHLR",6819,"0004282083","SIGNAL MEDIA OF ARKANSAS, INC.",,"FM","FM Station","Broadcast","Broadcast",,"06/01/2028 00:00:00",,,"LICEN","LICENSED","A","Active",,"Unknown","B","Business","P.O. BOX 251304","LITTLE ROCK","AR","72225-1304",,"DUANE MORRIS LLP","WILLIAM K. KEANE",,,,,,,,"2027765243",,"KKEANE@DUANEMORRIS.COM",,,,"FM","FM Station","BENTON",,,"AR",,6819,34,47,56.0,"N",92,29,53.0,"W",,,1000006906,,,,"N","Non-Directional",,,,1000006906,,"C2","A Zone II station, with 25kW-50kW ERP and a class contour distance 39km-52km",16.000,,106.70000000,106.70000000,"MHz.",,,,,
1000006819,"CDBS","KHLR",6819,"0004282083","SIGNAL MEDIA OF ARKANSAS, INC.",,"FM","FM Station","Broadcast","Broadcast",,"06/01/2028 00:00:00",,,"LICEN","LICENSED","A","Active",,"Unknown","B","Business","P.O. BOX 251304","LITTLE ROCK","AR","72225-1304",,"DUANE MORRIS LLP","WILLIAM K. KEANE",,,,,,,,"2027765243",,"KKEANE@DUANEMORRIS.COM",,,,"FM","FM Station","BENTON",,,"AR",,6819,34,47,56.0,"N",92,29,44.0,"W",,"1012584",1000006909,,,"ERI MPX-4E, 4 section","N","Non-Directional",,,,1000006909,,"C2","A Zone II station, with 25kW-50kW ERP and a class contour distance 39km-52km",13.000,7100.000,106.70000000,106.70000000,"MHz.",,,,,
1000006837,"CDBS","WJYL-CD",6837,"0026483859","WJYL LLC",,"DC","Digital Class A TV","Broadcast","Broadcast","03/12/2002 13:29:08","08/01/2021 00:00:00",,"03/12/2002 13:29:08","LICEN","LICENSED","A","Active",,"Unknown","B","Business","PO BOX 2605,","CLARKSVILLE","IN","47131",,"HARDY, CAREY, CHAUTIN & BALKIN, L.L.P.","JOSEPH C. CHAUTIN, III",,,,,,,,"5048304646",,"JCHAUTIN@HARDYCAREY.COM",,,,"DC","Digital Class A TV","JEFFERSONVILLE",,,"IN",,6837,38,22,8.2,"N",85,49,47.7,"W",,"1230057",1000006931,1004580,"DIE","TFU-24WB C-160H","D","Directional",,,"H",1000006931,,,,5.000,,76.00000000,76.00000000,"MHz.",,,,,299.6000000
1000006838,"CDBS","DWWJS-CD",6838,"0005956214","JOHN W. SMITH, JR.",,"DC","Digital Class A TV","Broadcast","Broadcast","09/15/2017 11:53:10","08/01/2021 00:00:00","09/15/2017 11:53:10","09/15/2017 11:53:10","LICAN","LICENSE CANCELLED","C","Cancelled",,"Unknown","B","Business","P.O. BOX 2605","CLARKSVILLE","IN","47131",,"HARDY, CAREY & CHAUTIN, L.L.P.","BRADFORD D. CAREY",,,,,,,,"5048304644",,"BCAREY@FCCHELP.COM",,,,"CA","Class A TV","CLARKSVILLE",,,"IN",,6838,38,22,9.0,"N",85,49,46.0,"W",,"1052448",1000006932,24188,"SWR","SWLP32EC","D","Directional",,,,1000006932,,,,42.000,,542.00000000,542.00000000,"MHz.",,,,,
1000006838,"CDBS","DWWJS-CD",6838,"0005956214","JOHN W. SMITH, JR.",,"DC","Digital Class A TV","Broadcast","Broadcast","09/15/2017 11:53:10","08/01/2021 00:00:00","09/15/2017 11:53:10","09/15/2017 11:53:10","LICAN","LICENSE CANCELLED","C","Cancelled",,"Unknown","B","Business","P.O. BOX 2605","CLARKSVILLE","IN","47131",,"HARDY, CAREY & CHAUTIN, LLP","BRADFORD D. CAREY, ESQ.",,,,,,,,"5048304644",,"BCAREY@HARDYCAREY.COM",,,,"DC","Digital Class A TV","CLARKSVILLE",,,"IN",,6838,38,22,9.8,"N",85,49,45.6,"W",,"1052448",1000006935,20399,"PSI","PSILP16OI","D","Directional",,,"H",1000006935,,,,15.000,,542.00000000,542.00000000,"MHz.",,,,,301.7000000
1000006891,"CDBS","WESP",6891,"0021372552","ALABAMA MEDIA, LLC",,"FM","FM Station","Broadcast","Broadcast","07/09/2002 12:03:03","04/01/2028 00:00:00",,"07/09/2002 12:03:03","LICEN","LICENSED","A","Active",,"Unknown","B","Business","1109 HUDSON LANE","MONROE","LA","71201",,"HEBERT, SPENCER & FRY, L.L.P.","CHARLES L. SPENCER",,,,,,,,"2253442601",,"CLSATTY@GMAIL.COM",,,,"FM","FM Station","DOTHAN",,,"AL",,6891,31,11,33.0,"N",85,24,43.0,"W",,"1292971",1000007010,,"SHI","6814BB-4, 4 sections, 1 wavelength spaced","N","Non-Directional",,,,1000007010,,"C3","A Zone II station, with 6kW-25kW ERP and a class contour distance 28km-39km",10.000,5777.000,102.50000000,102.50000000,"MHz.",,,,,84.4000000
1000000617,"CDBS","WTVU-CD",617,"0004345773","RENARD COMMUNICATIONS CORP.",,"DC","Digital Class A TV","Broadcast","Broadcast","03/12/2002 13:28:02","06/01/2023 00:00:00",,"03/12/2002 13:28:02","LICEN","LICENSED","A","Active",,"Unknown","B","Business","4853 MANOR HILL DR.","SYRACUSE","NY","13215-1336",,"Law Offices of James L. Oyster","James L. Oyster",,"108 Oyster Lane",,"Castleton","VA","22716",,"5409374800",,"oysterlaw@hotmail.com",,,,"DC","Digital Class A TV","SYRACUSE",,,"NY",,617,43,3,30.0,"N",76,10,0.0,"W",,"1007737",1000000639,107222,"DIE","TLP16-H/CP","C","Directional Composite",,,,1000000639,,,,15.000,,722.00000000,722.00000000,"MHz.",,,,,114.3000031
1000000617,"CDBS","WTVU-CD",617,"0004345773","RENARD COMMUNICATIONS CORP.",,"DC","Digital Class A TV","Broadcast","Broadcast","03/12/2002 13:28:02","06/01/2023 00:00:00",,"03/12/2002 13:28:02","LICEN","LICENSED","A","Active",,"Unknown","B","Business","4853 MANOR HILL DR.","SYRACUSE","NY","13215-1336",,"Law Offices of James L. Oyster","James L. Oyster",,"108 Oyster Lane",,"Castleton","VA","22716",,"5409374800",,"oysterlaw@hotmail.com",,,,"CA","Class A TV","SYRACUSE",,,"NY",,617,43,3,30.0,"N",76,10,0.0,"W",,"1007737",1000000642,19150,"DIE","TLP24-H","D","Directional",,,"H",1000000642,,,,21.400,,722.00000000,722.00000000,"MHz.",,,,,
1000000629,"CDBS","WHSU-CD",629,"0004345773","RENARD COMMUNICATIONS CORP.",,"DC","Digital Class A TV","Broadcast","Broadcast","03/12/2002 13:26:52","06/01/2023 00:00:00",,"03/12/2002 13:26:52","LICEN","LICENSED","A","Active",,"Unknown","B","Business","4853 MANOR HILL DR.","SYRACUSE","NY","13215-1336",,"Fletcher, Heald & Hildreth PLC","Francisco R. Montero",,"1300 North 17th St., 11th Floor",,"Arlington","VA","22209",,"7038120400",,"montero@fhhlaw.com",,,,"TX","TV Translator or LPTV station","SYRACUSE",,,"NY",,629,43,3,33.0,"N",76,8,10.0,"W",,,1000000649,,,,"N","Non-Directional",,,"H",1000000649,,,,13.100,,692.00000000,692.00000000,"MHz.",,,,,
1000000701,"CDBS","WAKA",701,"0003828738","ALABAMA BROADCASTING PARTNERS","ALABAMA BROADCASTING PARTNERS","DT","Digital TV","Broadcast","Broadcast","05/05/2009 14:54:22","04/01/2021 00:00:00",,"05/05/2009 14:54:22","LICEN","LICENSED","A","Active",,"Unknown","B","Business","C/O RUSSELL SCHWARTZ, ONE TELEVISION PLACE","CHARLOTTE","NC","28205",,"DOW LOHNES PLLC","M. ANNE SWANSON",,"1200 NEW HAMPSHIRE AVE NW","SUITE 800","WASHINGTON","DC","20036-6802",,"2027762534",,"ASWANSON@DOWLOHNES.COM",,,,"TV","Television","SELMA",,,"AL",,701,32,8,58.0,"N",86,46,48.0,"W",,,1000000750,,,,,,,,"H",1000000750,,,,316.000,,536.00000000,536.00000000,"MHz.",,,,,
1000000701,"CDBS","WAKA",701,"0003828738","ALABAMA BROADCASTING PARTNERS","ALABAMA BROADCASTING PARTNERS","DT","Digital TV","Broadcast","Broadcast","05/05/2009 14:54:22","04/01/2021 00:00:00",,"05/05/2009 14:54:22","LICEN","LICENSED","A","Active",,"Unknown","B","Business","C/O RUSSELL SCHWARTZ, ONE TELEVISION PLACE","CHARLOTTE","NC","28205",,"BROOKS, PIERCE, ET. AL.","COE W. RAMSEY",,"PO BOX 1800",,"RALEIGH","NC","27602",,"9198390300",,"CRAMSEY@BROOKSPIERCE.COM",,,,"DT","Digital TV","SELMA",,,"AL",,701,32,8,58.0,"N",86,46,51.0,"W",,"1037718",1000000751,28698,"DIE","TFU-30DSC-R 04","N","Non-Directional",,,"H",1000000751,,,,1000.000,,536.00000000,536.00000000,"MHz.",,,,,72.0000000
1000000701,"CDBS","WAKA",701,"0003828738","ALABAMA BROADCASTING PARTNERS","ALABAMA BROADCASTING PARTNERS","DT","Digital TV","Broadcast","Broadcast","05/05/2009 14:54:22","04/01/2021 00:00:00",,"05/05/2009 14:54:22","LICEN","LICENSED","A","Active",,"Unknown","B","Business","C/O RUSSELL SCHWARTZ, ONE TELEVISION PLACE","CHARLOTTE","NC","28205",,"DOW LOHNES PLLC","M. ANNE SWANSON",,"1200 NEW HAMPSHIRE AVE NW","SUITE 800","WASHINGTON","DC","20036-6802",,"2027762534",,"ASWANSON@DOWLOHNES.COM",,,,"DT","Digital TV","SELMA",,,"AL",,701,32,8,57.4,"N",86,46,42.7,"W",,"1037718",1000000755,1001581,"DIE","TFU-30GTH-R O4","N","Non-Directional",,,"H",1000000755,,,,944.000,,536.00000000,536.00000000,"MHz.",,,,,72.5000000
1000000710,"CDBS","WGIQ",710,"0001750314","ALABAMA EDUCATIONAL TELEVISION COMMISSION","ALABAMA EDUCATIONAL TELEVISION COMMISSION","DT","Digital TV","Broadcast","Broadcast","05/05/2009 14:54:31","04/01/2021 00:00:00",,"05/05/2009 14:54:31","LICEN","LICENSED","A","Active",,"Unknown","B","Business","2112 11TH AVENUE S., SUITE 400","BIRMINGHAM","AL","35205",,"Fletcher, Heald & Hildreth, PLC","Scott Johnson",,"1300 N. 17th Street","Suite 1100","Arlington","VA","22209",,"7038120474",,"sjohnson@fhhlaw.com",,,,"DT","Digital TV","LOUISVILLE",,,"AL",,710,,,,,,,,,,"1036417",1000000768,1004550,"Die","TFU-29JSC/VP-R P310BNT","D","Directional",,,"H",1000000768,,,,702.000,,566.00000000,566.00000000,"MHz.",,,,,178.9000000
1000002947,"CDBS","WKSF",2947,"0027342633","CAPSTAR TX, LLC",,"FM","FM Station","Broadcast","Broadcast",,"12/01/2019 00:00:00",,,"LICEN","LICENSED","A","Active",,"Unknown","B","Business","7136 S. YALE AVENUE, SUITE 501","TULSA","OK","74136",,"WILEY REIN & FIELDING LLP","DORANN BUNKIN",,,,,,,,"2027197231",,"DBUNKIN@WRF.COM",,,,"FM","FM Station","OLD FORT",,,"NC",,2947,0,0,0.0,"N",0,0,0.0,"W",,,1000002880,,,,,,,,,1000002880,,,,,,99.90000000,99.90000000,"MHz.",,,,,
1000002947,"CDBS","WKSF",2947,"0027342633","CAPSTAR TX, LLC",,"FM","FM Station","Broadcast","Broadcast",,"12/01/2019 00:00:00",,,"LICEN","LICENSED","A","Active",,"Unknown","B","Business","7136 S. YALE AVENUE, SUITE 501","TULSA","OK","74136",,"IHEARTMEDIA, INC.","TROY LANGHAM",,,,,,,,"9186644581",,"FCCCONTACT@IHEARTMEDIA.COM",,,,"FM","FM Station","OLD FORT",,,"NC",,2947,35,25,32.0,"N",82,45,25.0,"W",,"1035173",1000002883,,"ERI","FMH-6AC, six sections","N","Non-Directional",,,,1000002883,,"C","A Zone II station, with exactly 100kW ERP and a class contour distance 72km-92km",49.000,20000.000,99.90000000,99.90000000,"MHz.",,,,,
1000002947,"CDBS","WKSF",2947,"0027342633","CAPSTAR TX, LLC",,"FM","FM Station","Broadcast","Broadcast",,"12/01/2019 00:00:00",,,"LICEN","LICENSED","A","Active",,"Unknown","B","Business","7136 S. YALE AVENUE, SUITE 501","TULSA","OK","74136",,"WILEY REIN & FIELDING LLP","DORANN BUNKIN",,,,,,,,"2027197231",,"DBUNKIN@WRF.COM",,,,"FS","FM Auxiliary Transmitting Antenna","OLD FORT",,,"NC",,2947,35,31,39.0,"N",82,29,49.0,"W",,,1000002884,,"ERI","LP-2C-HW","N","Non-Directional",,,,1000002884,,"C","A Zone II station, with exactly 100kW ERP and a class contour distance 72km-92km",5.000,7500.000,99.90000000,99.90000000,"MHz.",,,,,
1000003071,"CDBS","WWBC",3071,"0019384338","ASTRO ENTERPRISES, INC.",,"AM","AM Station","Broadcast","Broadcast",,"02/01/2028 00:00:00",,,"LICEN","LICENSED","A","Active",,"Unknown","B","Business","1150 WEST KING STREET","COCOA","FL","32922",,"WILEY REIN LLP","MARK LIPP",,,,,,,,"2027197503",,"MLIPP@WILEYREIN.COM",,,,"AM","AM Station","COCOA",,,"FL",,3071,28,21,12.0,"N",80,46,45.0,"W",81.5,"1027199",1000002980,,,,"DA2","Directional Antenna: Different constants day and night",,,,1000002980,,"D","Clear and Regional channel 0.25kW-50kW stations with no protection during nighttime operations",,,1510.00000000,1510.00000000,"KHz.",,,,,
1000005115,"CDBS","KYFS",5115,"0006373559","BIBLE BROADCASTING NETWORK, INC.",,"FM","FM Station","Broadcast","Broadcast",,"08/01/2021 00:00:00",,,"LICEN","LICENSED","A","Active",,"Unknown","B","Business","11530 CARMEL COMMONS BLVD","CHARLOTTE","NC","28226-3976",,"SMITHWICK & BELENDIUK, P.C.","GARY S. SMITHWICK, ESQ.",,,,,,,,"2023634050",,"GSMITHWICK@FCCWORLD.COM",,,,"FM","FM Station","SAN ANTONIO",,,"TX",,5115,90,60,60.0,"N",0,60,60.0,"W",,,1000004927,,,,,,,,,1000004927,,,,,,90.90000000,90.90000000,"MHz.",,,,,
1000005132,"CDBS","WYFG",5132,"0006373559","BIBLE BROADCASTING NETWORK, INC.",,"FM","FM Station","Broadcast","Broadcast",,"12/01/2027 00:00:00",,,"LICEN","LICENSED","A","Active",,"Unknown","B","Business","11530 CARMEL COMMONS BLVD","CHARLOTTE","NC","28226-3976",,"SMITHWICK & BELENDIUK, P.C.","GARY S. SMITHWICK, ESQ.",,,,,,,,"2023634050",,"GSMITHWICK@FCCWORLD.COM",,,,"FM","FM Station","GAFFNEY",,,"SC",,5132,35,6,57.0,"N",81,46,42.0,"W",,,1000004950,,,,"D","Directional",,,,1000004950,,"CC",,100.000,,91.10000000,91.10000000,"MHz.",,,,,
1000005135,"CDBS","W293BQ",5135,"0006373559","BIBLE BROADCASTING NETWORK, INC.",,"FX","FM Translator","Broadcast","Broadcast",,"10/01/2027 00:00:00",,,"LICEN","LICENSED","A","Active",,"Unknown","B","Business","11530 CARMEL COMMONS BLVD","CHARLOTTE","NC","28226-3976",,"SMITHWICK & BELENDIUK, P.C.","GARY S. SMITHWICK",,"5028 WISCONSIN AVENUE, NW","SUITE 301","WASHINGTON","DC","20016",,"2023634560",,"GSMITHWICK@FCCWORLD.COM",,,,"FX","FM Translator","HARRISONBURG",,,"VA",,5135,38,26,44.0,"N",78,44,1.0,"W",,,1000004955,99081,"SWR","FM1","N","Non-Directional",,,,1000004955,,"D","A Noncommercial educational operating with no more than 10W",0.010,39.000,106.50000000,106.50000000,"MHz.",,,,,988.0000000
1000005144,"CDBS","WYFK",5144,"0006373559","BIBLE BROADCASTING NETWORK, INC.",,"FM","FM Station","Broadcast","Broadcast","03/20/2003 00:00:00","04/01/2028 00:00:00",,"03/20/2003 00:00:00","LICEN","LICENSED","A","Active",,"Unknown","B","Business","11530 CARMEL COMMONS BOULEVARD","CHARLOTTE","NC","28226-3976",,"SMITHWICK & BELENDIUK, P.C.","GARY S. SMITHWICK, ESQ.",,,,,,,,"2023634050",,"GSMITHWICK@FCCWORLD.COM",,,,"FM","FM Station","COLUMBUS",,,"GA",,5144,32,40,3.0,"N",84,57,19.0,"W",,,1000004965,,,,,,,,,1000004965,,"C2","A Zone II station, with 25kW-50kW ERP and a class contour distance 39km-52km",50.000,,89.50000000,89.50000000,"MHz.",,,,,
1000005204,"CDBS","KXKX",5204,"0021075163","TOWNSQUARE MEDIA SEDALIA LICENSE, LLC",,"FM","FM Station","Broadcast","Broadcast",,"02/01/2021 00:00:00",,,"LICEN","LICENSED","A","Active",,"Unknown","B","Business","1 MANHATTANVILLE ROAD, SUITE 202","PURCHASE","NY","10577",,"BICK BROADCASTING CO.","BUD JANES",,,,,,,,"5732213450",,"BJANES@BICKBROADCASTING.COM",,,,"FM","FM Station","KNOB NOSTER",,,"MO",,5204,38,46,28.0,"N",93,37,34.0,"W",,,1000005056,,,,"N","Non-Directional",,,,1000005056,,"C2","A Zone II station, with 25kW-50kW ERP and a class contour distance 39km-52km",30.000,,105.70000000,105.70000000,"MHz.",,,,,
1000007058,"CDBS","DWHNY",7058,"0010289452","CWH BROADCASTING, INC.",,"AM","AM Station","Broadcast","Broadcast","01/05/2011 00:00:00","06/01/2004 00:00:00","01/05/2011 00:00:00","01/05/2011 00:00:00","LICAN","LICENSE CANCELLED","C","Cancelled",,"Unknown","B","Business","(P.O. BOX 1223), 1114 HWY 570 EAST","MCCOMB","MS","39648",,,,,,,,,,,,,,,,,"AM","AM Station","MCCOMB",,,"MS",,7058,31,16,7.0,"N",90,26,3.0,"W",,,1000007074,,,,"DAN","Directional Antenna: Nighttime Only",,,,1000007074,,"B","Clear and Regional channel 0.25kW-50kW stations, delivering only primary service",,,1250.00000000,1250.00000000,"KHz.",,,,,
1000007079,"CDBS","KCVH-LD",7079,"0019055854","DAIJ MEDIA, LLC",,"LD","Digital Translator or Digital LPTV","Broadcast","Broadcast","02/13/2010 00:00:00","08/01/2022 00:00:00",,"02/13/2010 00:00:00","LICEN","LICENSED","A","Active",,"Unknown","B","Business","912 CURTIS STREET","PASADENA","TX","77502",,"BOOTH, FRERET, IMLAY & TEPPER, P.C.","CHRISTOPHER D. IMLAY",,,,,,,,"3013845525",,"BFITPC@AOL.COM",,,,"TX","TV Translator or LPTV station","HOUSTON",,,"TX",,7079,29,33,44.0,"N",95,30,35.0,"W",,"1059622",1000007122,70366,"SWR","SWMP24MCS/30","C","Directional Composite",,,,1000007122,,,,70.000,,566.00000000,566.00000000,"MHz.",,,,,23.0000000
1000007079,"CDBS","KCVH-LD",7079,"0019055854","DAIJ MEDIA, LLC",,"LD","Digital Translator or Digital LPTV","Broadcast","Broadcast","02/13/2010 00:00:00","08/01/2022 00:00:00",,"02/13/2010 00:00:00","LICEN","LICENSED","A","Active",,"Unknown","B","Business","912 CURTIS STREET","PASADENA","TX","77502",,"THE LAW OFFICE OF DAN J. ALPERT","DAN J ALPERT",,,,,,,,"7032438690",,"DJA@COMMLAW.TV",,,,"LD","Digital Translator or Digital LPTV","HOUSTON",,,"TX",,7079,29,33,44.0,"N",95,30,35.0,"W",,"1059622",1000007124,105269,"SWR","SWMP24MCS/30","C","Directional Composite",,,,1000007124,,,,15.000,,566.00000000,566.00000000,"MHz.",,,,,22.5000000
1000007084,"CDBS","KXAI",7084,"0004121000","EDUCATIONAL MEDIA FOUNDATION",,"FM","FM Station","Broadcast","Broadcast","03/28/2014 00:00:00","08/01/2021 00:00:00",,"03/28/2014 00:00:00","LICEN","LICENSED","A","Active",,"Unknown","B","Business","5700 WEST OAKS BLVD.","ROCKLIN","CA","95765",,"COHN AND MARKS LLP","ROBERT B. JACOBI",,,,,,,,"2024524810",,"ROBERT.JACOBI@COHNMARKS.COM",,,,"FM","FM Station","BALCONES HEIGHTS",,,"TX",,7084,28,2,5.0,"N",97,26,10.0,"W",,,1000007138,,,,,,,,,1000007138,,"C1","A Zone II station, with 50kW-100kW ERP and a class contour distance 52km-72km",100.000,,103.70000000,103.70000000,"MHz.",,,,,
1000007084,"CDBS","KXAI",7084,"0004121000","EDUCATIONAL MEDIA FOUNDATION",,"FM","FM Station","Broadcast","Broadcast","03/28/2014 00:00:00","08/01/2021 00:00:00",,"03/28/2014 00:00:00","LICEN","LICENSED","A","Active",,"Unknown","B","Business","5700 WEST OAKS BLVD.","ROCKLIN","CA","95765",,"WILKINSON BARKER KNAUER, LLP","DAVID OXENFORD",,,,,,,,"2027834141",,"DOXENFORD@WBKLAW.COM",,,,"FM","FM Station","BALCONES HEIGHTS",,,"TX",,7084,28,2,7.0,"N",97,26,11.0,"W",,"1060584",1000007141,,"ERI","SHPX-10AC","N","Non-Directional",,,,1000007141,,"C1","A Zone II station, with 50kW-100kW ERP and a class contour distance 52km-72km",100.000,22000.000,103.70000000,103.70000000,"MHz.",,,,,
1000007087,"CDBS","KWNE",7087,"0004517595","BROADCASTING CORP. OF MENDOCINO COUNTY",,"FM","FM Station","Broadcast","Broadcast","01/14/2002 10:01:54","12/01/2021 00:00:00",,"01/14/2002 10:01:54","LICEN","LICENSED","A","Active",,"Unknown","B","Business","1100 HASTINGS ROAD  B","UKIAH","CA","95482",,,,,,,,,,,,,,,,,"FM","FM Station","UKIAH",,,"CA",,7087,39,7,50.0,"N",123,4,32.0,"W",,"1014622",1000007147,,"JAM","JMPC-2","N","Non-Directional",,,,1000007147,,"B","A Zone I or I-A station, with 25kW-50kW ERP and a class contour distance 39km-52km",2.200,2460.000,94.50000000,94.50000000,"MHz.",,,,,1087.0000000
1000007097,"CDBS","KMGZ",7097,"0001651843","BROADCO OF TEXAS, INC.",,"FM","FM Station","Broadcast","Broadcast",,"06/01/2021 00:00:00",,,"LICEN","LICENSED","A","Active",,"Unknown","B","Business","1421 NW GREAT PLAINS BOULEVARD, SUITE C","LAWTON","OK","73505-2843",,"BROADCO OF TEXAS, INC.","DENNIS YELTON",,,,,,,,"5805369530",,"GM@KMGZ.COM",,,,"FS","FM Auxiliary Transmitting Antenna","LAWTON",,,"OK",,7097,34,34,31.0,"N",98,28,30.0,"W",,"1010552",1000007159,,"NIC","BKG88-4","N","Non-Directional",,,,1000007159,,"C3","A Zone II station, with 6kW-25kW ERP and a class contour distance 28km-39km",1.600,1610.000,95.30000000,95.30000000,"MHz.",,,,,
1000000777,"CDBS","K280ED",777,"0025637547","JUNEAU ALASKA COMMUNICATIONS, LLC",,"FX","FM Translator","Broadcast","Broadcast",,"02/01/2022 00:00:00",,,"LICEN","LICENSED","A","Active",,"Unknown","B","Business","3161 CHANNEL DRIVE","JUNEAU","AK","99801",,"DAVIS WRIGHT TREMAINE LLP","DAVID M. SILVERMAN, ESQ.",,"1919 PENNSYLVANIA AVE., NW","SUITE 800","WASHINGTON","DC","20006-3401",,"2029734200",,"DAVIDSILVERMAN@DWT.COM",,,,"FX","FM Translator","HOONAH",,,"AK",,777,58,6,55.0,"N",135,24,30.0,"W",,,1000000846,,,,"N","Non-Directional",,,,1000000846,,"D","A Noncommercial educational operating with no more than 10W",0.046,,103.90000000,103.90000000,"MHz.",,,,,
1000000805,"CDBS","KSKA",805,"0007197809","ALASKA PUBLIC TELECOM., INC.",,"FM","FM Station","Broadcast","Broadcast",,"02/01/2022 00:00:00",,,"LICEN","LICENSED","A","Active",,"Unknown","B","Business","3877 UNIVERSTIY DRIVE","ANCHORAGE","AK","99508",,,,,,,,,,,,,,,,,"FM","FM Station","ANCHORAGE",,,"AK",,805,90,60,60.0,"N",0,60,60.0,"W",,,1000000889,,,,,,,,,1000000889,,,,,,91.10000000,91.10000000,"MHz.",,,,,
1000003116,"CDBS","W283AB",3116,"0027342674","AMFM RADIO LICENSES, L.L.C.",,"FX","FM Translator","Broadcast","Broadcast",,"12/01/2019 00:00:00",,,"LICEN","LICENSED","A","Active",,"Unknown","B","Business","7136 S. YALE AVENUE, SUITE 501","TULSA","OK","74136",,,,,,,,,,,,,,,,,"FX","FM Translator","FLORENCE",,,"SC",,3116,34,11,55.0,"N",79,46,5.0,"W",,,1000003040,,,,"N","Non-Directional",,,,1000003040,,"D","A Noncommercial educational operating with no more than 10W",0.038,,104.50000000,104.50000000,"MHz.",,,,,
